label,hadits
58,Tibatiba Nabi shallallahu alaihi wasallam terbangun lalu beliau mengucapkan Subhanallah perbendaharaan apa lagi yang Allah turunkan Dan fitnah apa lagi yang Allah turunkan Siapa yang mau membangunkan penghuni kamarkamar maksudnya isterinya untuk menegakkan shalat Betapa banyak orang berpakaian di dunia namun di akherat telanjang Ibnu Abu Tsaur berkata dari Ibnu Abbas dari Umar dia berkata saya bertanya kepada Nabi shallallahu alaihi wasallam Apakah anda mentalak isteri anda beliau menjawab Tidak Maka saya berkata Allahu Akbar
63,Demi Dzat yang jiwaku berada di tanganNYA sungguh kalian adalah manusia yang paling kucintai 
27,Barangsiapa yang bersumpah yang dengan sumpahnya itu dia durhaka dan bermaksud mengambil harta seorang Muslim maka dia kelak akan berjumpa dengan Allah sedang Allah murka kepadanya Abdullah berkata Al Asyats berkata Demi Allah ayat itu turun tentang aku yang dahulu antara aku dan seorang Yahudi ada tanah yang diperebutkan lalu dia mengalahkan aku Kemudian aku adukan hal itu kepada Nabi shallallahu alaihi wasallam Maka Rasulullah shallallahu alaihi wasallam berkata kepadaku Apakah kamu punya bukti Aku jawab Tidak Lalu Beliau berkata kepada orang Yahudi itu Bersumpahlah Dia berkata aku katakan Wahai Rasulullah dia bersumpah sementara dia mengambil hartaku Maka turunlah firman Allah QS Alu Imran ayat 77 yang artinya Sesungguhnya orangorang yang menukar janji nya dengan Allah dan sumpahsumpah mereka dengan harga yang sedikit
54, lantas Ummu Fadl mengirimkan semangkuk susu untuk beliau lalu beliau meminumnya
2,Maka demi Zat yang jiwaku di tanganNya tidaklah beriman seorang dari kalian hingga aku lebih dicintainya daripada orang tuanya dan anaknya
12,Allah telah mengharamkan kota Makkah maka tidak dihalalkan buat seorangpun sebelum dan sesudahku melakukan pelanggaran disana yang sebelumnya pernah dihalalkan buatku beberapa saat dalam suatu hari Di Makkah tidak boleh diambil rumputnya dan tidak boleh ditebang pohonnya dan tidak boleh diburu hewan buruannya dan tidak ditemukan satupun barang temuan kecuali untuk diserahkan kepada juru pengumuman agar dikembalikan kepada pemiliknya  Berkata Al Abbas radliallahu anhu kecuali pohon idzkhir pohon yang harum baunya yang berguna untuk pengerjaan celup pewarnaan pakaian dan kuburkubur kami Maka Beliau bersabda Ya kecuali pohon idzkhir Dan berkata Abu Hurairah radliallahu anhu dari Nabi Shallallahualaihiwasallam Untuk kuburkubur mereka dan rumahrumah mereka Dan berkata Aban bin Shalih dari Al Hasan bin Muslim dari Shafiyah binti Syaibah bahwa dia mendengar Nabi Shallallahualaihiwasallam bersabda seperti ini Dan berkata Mujahid dari Thawus dari Ibnu Abbas radliallahu anhu Dan untuk alat berhias mereka parfum dan rumahrumah mereka
41,Aku diperlihatkan ketika Allah berfirman Anak Adam mencaciku padahal tidak pantas dia mencaciKU dan dia mendustakanKU padahal tidak patut baginya Caciannya kepadaKU yaitu ucapannya yang mengatakan bahwa AKU punya anak dan pendustaannya adalah ucapannya yang mengatakan bahwa tidak ada yang dapat mengemballikannya setelah hancur dimakan tanahmati sebagaimana awal penciptaanKU
50,Rasulullah shallallahu alaihi wasallam bersabda kepada Abu Thalhah Berilah aku seorang pelayan lelaki dari yang kamu miliki hingga ia bisa membantuku Abu Thalhah lalu keluar dengan membawaku di belakang boncengannya Aku lalu menjadi pelayan Rasulullah shallallahu alaihi wasallam Setiap kali beliau singgah pada suatu tempat beliau banyak membaca ALLAHUMMA INNI AUUDZUBIKA MINAL HAMMI WAL HAZANI WAL AJZI WAL KASALI WAL BUKHLI WAL JUBNI WA DLALAID DAINI WA ALAIHI WA GHALABATIR RIJAALI Ya Allah aku berlindung kepadaMu dari keluh kesah dan kesedihan dari kelemahan dan kemalasan dari sifat bakhil dan penakut dan dari lilitan hutang dan penindasan  Aku selalu melayani keperluan beliau hingga kembali dari Khaibar beliau kembali dengan membawa mengiring Shafiyah binti Huyai Dan aku lihat beliau menutupinya dengan kain kemudian memboncengkannya di belakang beliau Sehingga ketika kami tiba di daerah Shahba beliau membuat hais dalam bejana dari kulit kemudian beliau menyuruh agar aku mengundang para sahabat Lalu mereka menyantap hidangan tersebut maka itulah awal rumah tangga beliau dengannya Kemudian beliau melanjutkan perjalanan hingga ketika tiba di gunung Uhud beliau bersabda Ini adalah gunung yang kita mencintainya dan dia mencintai kita Ketika memasuki kota Madinah beliau mengatakan Ya Allah sesungguhnya aku mengharamkan apa yang ada di antara dua gunungnya Madinah sebagaimana Ibrahim mengharamkan mensucikan Makkah Ya Allah berkahilah mereka dalam mud dan sha mereka 
45,YAA AYYUHAL MUDDATSTSIR Aku berkata Orangorang mengatakan bahwa yang pertama kali turun adalah IQRABISMI RABBIKALLADZII KHALAQ Maka Abu Salamah berkata Aku pernah menanyakan hal itu pada Jabir bin Abdullah radliallahu anhuma Dan aku juga mengatakan seperti apa kamu katakan Namun Jabir berkata Aku tidak akan menceritakan kepadamu kecuali dengan sesuatu yang telah diceritakan oleh Rasulullah shallallahu alaihi wasallam Beliau bersabda Aku berdiam diri di gua Hira Setelah selesai aku pun beranjak keluar dan tibatiba aku mendengar seseorang memanggilku maka aku pun menoleh ke sebelah kananku namun aku tidak melihat siapasiapa ke sebelah kiri juga aku tidak melihat seseorang kuarahkan pandanganku ke depan juga tidak ada seorang pun yang terlihat akhirnya aku menoleh ke belakang aku juga tidak melihat siapasiapa Lalu aku mengangkat kepalaku dan ternyata aku melihat sesuatu di atas langit Setelah itu aku segera mendatangi Khadijah dan berkata Selimutilah aku Dan tuangkanlah air dingin pada tubuhku Pada saat itulah diturunkanlah ayat ini padaku YAA AYYUHAL MUDDATSTSIR QUM FAANDZIR WA RABBAKA FAKABBIR Wahai orang yang berselimut bangunlah dan berilah peringatakan Dan Tuhanmu agungkanlah
5,Aku menyiapkan air mandi untuk Nabi shallallahu alaihi wasallam beliau mencuci kedua telapak tangannya dua atau tiga kali Kemudian beliau menuangkan air ke telapak tangan kirinya dan membasuh kemaluannya kemudian beliau usapkan tangannya ke tanah kemudian berkumur dan memasukkan air ke dalam hidung lalu membasuh wajah dan kedua tangannya kemudian beliau mengguyur seluruh tubuhnya Setelah itu beliau bergeser dari tempatnya semula lalu mencuci kedua kakinya
8,Rasulullah bersama kami melaksanakan salah satu dari shalat yang berada di waktu malam Ibnu Sirin berkata Abu Hurairah menyebutkan menyebutkan nama shalat tersebut tetapi aku lupa Abu Hurairah mengatakan Beliau shalat bersama kami dua rakaat kemudian salam kemudian beliau mendatangi kayu yang tergeletak di masjid Beliau lalu berbaring pada kayu tersebut seolah sedang marah dengan meletakkan lengan kanannya di atas lengan kirinya serta menganyam jari jemarinya sedangkan pipi kanannya diletakkan pada punggung telapak tangan kiri Kemudian beliau keluar dari pintu masjid dengan cepat Orangorang pun berkata Apakah shalat telah diqashar diringkas Padahal ditengahtengah orang banyak tersebut ada Abu Bakar dan Umar dan keduanya enggan membicarakannya Sementara di tengah kerumunan tersebut ada seseorang yang tangannya panjang dan dipanggil dengan nama Dzul Yadain dia berkata Wahai Rasulullah apakah Tuan lupa atau shalat diqashar Beliau menjawab Aku tidak lupa dan shalat juga tidak diqashar Beliau bertanya Apakah benar yang dikatakan Dzul Yadain Orangorang menjawab Benar Beliau kemudian maju ke depan dan mengerjakan shalat yang tertinggal kemudian salam Setelah itu beliau takbir dan sujud seperti sujudnya yang dilakukannya atau lebih lama lagi Kemudian beliau mengangkat kepalanya dan takbir kemudian takbir dan sujud seperti sujudnya atau lebih lama lagi kemudian mengangkat kepalanya dan takbir Bisa jadi orangorang bertanya kepadanya Ibnu Sirin apakah dalam hadits ada lafadz Kemudian beliau salam lalu ia berkata aku mendapat berita bahwa Imran bin Hushain berkata kemudian beliau salam
52,Suatu hari kami pernah menyembelih hewan kurban bersama Rasulullah shallallahu alaihi wasallam ternyata orangorang telah menyembelih hewan kurban mereka namun hal itu mereka lakukan sebelum pelaksanaan shalat Setelah Nabi shallallahu alaihi wasallam selesai melaksanakan shalat beliau melihat mereka telah menyembelih sembelihan mereka sebelum shalat maka beliau pun bersabda Barangsiapa menyembelih sebelum shalat hendaklah ia menyembelih lagi sebagai gantinya Dan barangsiapa belum menyembelih hingga kami selesai shalat maka hendaklah ia menyembelih atas nama Allah
40,Abu Bakr mengutusku sebagai orang diantara orangorang yang menyampaikan pengumuman pada hari Nahar tanggal sepuluh Dzul Hijjah di Mina yang isinya Tidak boleh bagi orang musyrik melaksanakan hajji setelah tahun ini tidak boleh mereka melakukan thawaf di Baitullah dalam keadaan telanjang dan hajji akbar adalah hari Nahar Dan sesungguhnya disebut haji akbar karena adanya pernyataan orangorang tentang hajji ashghar kecil maka Abu Bakr mengumumkan kepada manusia pada musim hajji tahun itu bahwa hajji akbar adalah saat orangorang musyrik tidak berhaji pada haji wada yang ketika itu Nabi shallallahu alaihi wasallam melaksanakannya
7,Aku diberikan lima perkara yang tidak diberikan kepada orang sebelumku aku ditolong melawan musuhku dengan ketakutan mereka sejauh satu bulan perjalanan dijadikan bumi untukku sebagai tempat sujud dan suci Maka dimana saja salah seorang dari umatku mendapati waktu shalat hendaklah ia shalat dihalalkan untukku harta rampasan perang yang tidak pernah dihalalkan untuk orang sebelumku aku diberikan hak syafaat dan para Nabi sebelumku diutus khusus untuk kaumnya sedangkan aku diutus untuk seluruh manusia
72,bahwa Amanat mulamula turun pada relung hati orangorang lantas mereka paham terhadap alquran dan paham terhadap sunnah Khudzaifah menceritakan kepada kami kemarfuannya Nabi bersabda seseorang tertidur nyenyak kemudian amanat dicerabut dari hatinya dan masih ada bekasnya seperti bekas yang kecil kemudian dia tidur lagi dan amanat dicerabut darinya sehingga bekasnya seperti kutu di tangan sepeti bara yang kau gelindingkan di kakimu sehingga ia memar beramberam maka engkau melihatnya beramberam memar padahal sebenarnya tidak terjadi apaapa dan manusia secara beruntun melakukan baiat dan nyaris tak seorang pun menunaikan amanat dengan baik dan ada berita bahwa di bani fulan ada seseorang yang dapat di percaya kemudian dikatakan kepada tersebut alangkah cerdasnya dia alangkah bijaknya dia alangkah pemberaninya dia  padahal tidak ada seberat biji gandum pun iman di dalam hatinya pernah datang suatu masa kepadaku yang ketika itu aku tak peduli siapa diantara kalian yang aku baiat kalaulah ia muslim maka keIslamannya akan mengembalikannya kepadaku dan kalaulah nasrani penarik pajaknya akan mengembalikannya kepadaku namun hari ini aku tidak membaiat selain fulan dan fulan
50,Nabi shallallahu alaihi wasallam tidak pernah makan roti yang empuk dan tidak pula kambing yang dipanggang
56,Ketika sakit Rasulullah shallallahu alaihi wasallam semakin parah beliau meminta izin kepada para isterinya supaya di rawat di rumahku setelah para isterinya mengizinkan beliau tinggal di rumahku beliau keluar dengan dibopong dua orang yaitu beliau berada di antara Abbas dan lakilaki lain sementara kaki beliau tertatihtatih di tanah Lalu kuberitahukan hal itu kepada Ibnu Abbas dia berkata Tahukah kamu siapakah yang dimaksud Aisyah dengan lakilaki lain itu aku menjawab Tidak Ibnu Abbas berkata Dia adalah Ali Aisyah berkata lagi Setelah Nabi shallallahu alaihi wasallam masuk ke rumahnya sementara sakitnya semakin parah beliau bersabda Tolong guyurlah aku dari tujuh geriba yang belum dibuka ikatannya siapa tahu aku masih bisa menyampaikan pesan kepada orangorang Lantas kami dudukkan beliau di sebuah ember besar milik Hafsah isteri Nabi shallallahu alaihi wasallam Kemudian kami mengguyur beliau dari geribageriba itu hingga nabi memberi isyarat Cukup telah kalian lakukan
39,Gelas milik Nabi Shallallahualaihiwasallam pecah lalu Beliau mengumpulkan dan mengikatnya dengan Rantai terbuat dari perak Ashim berkata Aku melihat gelas tersebut lalu kupergunakan untuk minum
7,Kami keluar bersama Rasulullah shallallahu alaihi wasallam dalam salah satu perjalanan yang dilakukannya Hingga ketika kami sampai di Baida atau tempat peristirahatan pasukan aku kehilangan kalungku Maka Nabi shallallahu alaihi wasallam dan para sahabatnya mencarinya sementara mereka tidak berada dekat air Orangorang lalu datang kepada Abu Bakar Ash Shidiq seraya berkata Tidakkah kamu perhatikan apa yang telah diperbuat oleh Aisyah Dia telah membuat Rasulullah shallallahu alaihi wasallam dan orangorang tertahan dari melanjutkan perjalanan padahal mereka tidak sedang berada dekat air dan mereka juga tidak memiliki air  Lalu Abu Bakar datang sedangkan saat itu Rasulullah shallallahu alaihi wasallam meletakkan kepalanya di pahaku Abu Bakar lalu memarahiku dan mengatakan sebagaimana yang dikehendaki Allah untuk Abu Bakar mengatakannya Ia menusuk lambungku dan tidak ada yang menghalangiku untuk bergerak karena rasa sakit kecuali karena keberadaan Rasulullah yang di pahaku Kemudian Rasulullah shallallahu alaihi wasallam bangun di waktu subuh dalam keadaan tidak memiliki air Allah Taala kemudian menurunkan ayat tayamum maka orangorang pun bertayamum Usaid bin Al Hudlair lalu berkata Tidaklah Aisyah kecuali awal dari keberkahan keluarga kamu wahai wahai Abu Bakar Aisyah berkata Kemudian unta yang aku tunggangi berdiri yang ternyata kami temukan kalungku berada dibawahnya
51,Tidak ada Fara dan Atirah Fara adalah anak pertama seekor unta yang mereka sembelih untuk sesembahan mereka dan Atirah adalah hewan kambing yang mereka potong di bulan rajab
54,Muhammad shallallahu alaihi wasallam telah menjelaskan keharaman al badzaq sesuatu yang dapat memabukkan hukumnya haram katanya lagi minuman yang halal lagi baik katanya melanjutkan Tidaklah setelah sesuatu yang halal lagi baik melainkan haram lagi jelek
1, Berkata Ibnu Abbas Rasulullah shallallahu alaihi wasallam sangat kuat keinginannya untuk menghafalkan apa yang diturunkan Al Quran dan menggerakgerakkan kedua bibir Beliau Berkata Ibnu Abbas aku akan menggerakkan kedua bibirku untuk membacakannya kepada kalian sebagaimana Rasulullah shallallahu alaihi wasallam melakukannya kepadaku Berkata Said Dan aku akan menggerakkan kedua bibirku untuk membacakannya kepada kalian sebagaimana aku melihat Ibnu Abbas melakukannya Maka Nabi shallallahu alaihi wasallam menggerakkan kedua bibirnya Kemudian turunlah firman Allah Taala Janganlah kamu gerakkan lidahmu untuk membaca Al Quran karena hendak cepatcepat menguasai nya Sesungguhnya atas tanggungan Kamilah mengumpulkannya di dadamu dan membuatmu pandai membacanya Maksudnya Allah mengumpulkannya di dalam dadamu untuk dihafalkan dan kemudian kamu membacanya Apabila Kami telah selesai membacakannya maka ikutilah bacaannya itu Maksudnya Dengarkanlah dan diamlah Kemudian Allah Taala berfirman Kemudian sesungguhnya atas tanggungan Kamilah penjelasannya Maksudnya Dan Kewajiban Kamilah untuk membacakannya
54,Padahal kami harus memakainya beliau bersabda Oh kalau begitu tidak mengapa Khalifah mengatakan telah menceritakan kepada kami Yahya bin Said telah menceritakan kepada kami Sufyan dari Manshur dari Salim bin Abu Al Jad dari Jabir seperti ini telah menceritakan kepada kami Abdullah bin Muhammad telah menceritakan kepada kami Sufyan juga seperti ini dia mengatakan Yaitu ketika Nabi shallallahu alaihi wasallam melarang dari membuat beberapa jenis tempat minum
33,Wahai Rasulullah aku tidak memiliki harta kecuali apa yang diberikan oleh Az Zubair Apakah aku boleh bershadaqah dengannya Beliau menjawab Bershadaqalah dan jangan kamu tutup rapat guci tempat menyimpan makanan itu karena nanti Allah menutup rezekimu
1,Siapa diantara kalian yang paling dekat hubungan keluarganya dengan orang yang mengaku sebagai Nabi itu Abu Sufyan berkata maka aku menjawab Akulah yang paling dekat hubungan kekeluargaannya dengan dia Heraclius berkata Dekatkanlah dia denganku dan juga sahabatsahabatnya Maka mereka meletakkan orangorang Quraisy berada di belakang Abu Sufyan Lalu Heraclius berkata melalui penerjemahnya Katakan kepadanya bahwa aku bertanya kepadanya tentang lelaki yang mengaku sebagai Nabi Jika ia berdusta kepadaku maka kalian harus mendustakannyaDemi Allah kalau bukan rasa malu akibat tudingan pendusta yang akan mereka lontarkan kepadaku niscaya aku berdusta kepadanya Abu Sufyan berkata Maka yang pertama ditanyakannya kepadaku tentangnya Nabi shallallahu alaihi wasallam adalah bagaimana kedudukan nasabnya ditengahtengah kalian Aku jawab Dia adalah dari keturunan baikbaik bangsawan  Tanyanya lagi Apakah ada orang lain yang pernah mengatakannya sebelum dia Aku jawab Tidak ada Tanyanya lagi Apakah bapaknya seorang raja Jawabku Bukan Apakah yang mengikuti dia orangorang yang terpandang atau orangorang yang rendah Jawabku Bahkan yang mengikutinya adalah orangorang yang rendah Dia bertanya lagi Apakah bertambah pengikutnya atau berkurang Aku jawab Bertambah Dia bertanya lagi Apakah ada yang murtad disebabkan dongkol terhadap agamanya Aku jawab Tidak ada Dia bertanya lagi Apakah kalian pernah mendapatkannya dia berdusta sebelum dia menyampaikan apa yang dikatakannya itu Aku jawab Tidak pernah Dia bertanya lagi Apakah dia pernah berlaku curang Aku jawab Tidak pernah Ketika kami bergaul dengannya dia tidak pernah melakukan itu Berkata Abu Sufyan Aku tidak mungkin menyampaikan selain ucapan seperti ini Dia bertanya lagi Apakah kalian memeranginya Aku jawab Iya Dia bertanya lagi Bagaimana kesudahan perang tersebut Aku jawab Perang antara kami dan dia sangat banyak Terkadang dia mengalahkan kami terkadang kami yang mengalahkan dia Dia bertanya lagi Apa yang diperintahkannya kepada kalian Aku jawab Dia menyuruh kami Sembahlah Allah dengan tidak menyekutukannya dengan sesuatu apapun dan tinggalkan apa yang dikatakan oleh nenek moyang kalian  Dia juga memerintahkan kami untuk menegakkan shalat menunaikan zakat berkata jujur saling memaafkan dan menyambung silaturrahim Maka Heraclius berkata kepada penerjemahnya Katakan kepadanya bahwa aku telah bertanya kepadamu tentang keturunan orang itu kamu ceritakan bahwa orang itu dari keturunan bangsawan Begitu juga lakilaki itu dibangkitkan di tengah keturunan kaumnya Dan aku tanya kepadamu apakah pernah ada orang sebelumnya yang mengatakan seperti yang dikatakannya kamu jawab tidak Seandainya dikatakan ada orang sebelumnya yang mengatakannya tentu kuanggap orang ini meniru orang sebelumnya yang pernah mengatakan hal serupa Aku tanyakan juga kepadamu apakah bapaknya ada yang dari keturunan raja maka kamu jawab tidak Aku katakan seandainya bapaknya dari keturunan raja tentu orang ini sedang menuntut kerajaan bapaknya Dan aku tanyakan juga kepadamu apakah kalian pernah mendapatkan dia berdusta sebelum dia menyampaikan apa yang dikatakannya kamu menjawabnya tidak Sungguh aku memahami kalau kepada manusia saja dia tidak berani berdusta apalagi berdusta kepada Allah Dan aku juga telah bertanya kepadamu apakah yang mengikuti dia orangorang yang terpandang atau orangorang yang rendah Kamu menjawab orangorang yang rendah yang mengikutinya Memang mereka itulah yang menjadi para pengikut Rasul Aku juga sudah bertanya kepadamu apakah bertambah pengikutnya atau berkurang kamu menjawabnya bertambah Dan memang begitulah perkara iman hingga menjadi sempurna Aku juga sudah bertanya kepadamu apakah ada yang murtad disebabkan marah terhadap agamanya Kamu menjawab tidak ada Dan memang begitulah iman bila telah masuk tumbuh bersemi di dalam hati Aku juga sudah bertanya kepadamu apakah dia pernah berlaku curang kamu jawab tidak pernah Dan memang begitulah para Rasul tidak mungkin curang Dan aku juga sudah bertanya kepadamu apa yang diperintahkannya kepada kalian kamu jawab dia memerintahkan kalian untuk menyembah Allah dengan tidak menyekutukannya dengan sesuatu apapun dan melarang kalian menyembah berhala dia juga memerintahkan kalian untuk menegakkan shalat menunaikan zakat berkata jujur saling memaafkan dan menyambung silaturrahim Seandainya semua apa yang kamu katakan ini benar pasti dia akan menguasai kerajaan yang ada di bawah kakiku ini Sungguh aku telah menduga bahwa dia tidak ada diantara kalian sekarang ini seandainya aku tahu jalan untuk bisa menemuinya tentu aku akan berusaha keras menemuinya hingga bila aku sudah berada di sisinya pasti aku akan basuh kedua kakinya Kemudian Heraclius meminta surat Rasulullah shallallahu alaihi wasallam yang dibawa oleh Dihyah untuk para Penguasa Negeri Bashrah Maka diberikannya surat itu kepada Heraclius maka dibacanya dan isinya berbunyi Bismillahir rahmanir rahim Dari Muhammad hamba Allah dan RasulNya untuk Heraclius Penguasa Romawi Keselamatan bagi siapa yang mengikuti petunjuk Kemudian daripada itu aku mengajakmu dengan seruan Islam masuk Islamlah kamu maka kamu akan selamat Allah akan memberi pahala kepadamu dua kali Namun jika kamu berpaling maka kamu menanggung dosa rakyat kamu dan Hai ahli kitab marilah berpegang kepada suatu kalimat ketetapan yang tidak ada perselisihan antara kami dan kamu bahwa tidak kita sembah kecuali Allah dan tidak kita persekutukan dia dengan sesuatupun dan tidak pula sebagian kita menjadikan sebagian yang lain sebagai Rabb selain Allah Jika mereka berpaling maka katakanlah kepada mereka Saksikanlah bahwa kami adalah orangorang yang berserah diri kepada Allah Abu Sufyan menuturkan Setelah Heraclius menyampaikan apa yang dikatakannya dan selesai membaca surat tersebut terjadilah hiruk pikuk dan suarasuara ribut sehingga mengusir kami Aku berkata kepada temantemanku setelah kami diusir keluar sungguh dia telah diajak kepada urusan Anak Abu Kabsyah Heraclius mengkhawatirkan kerajaan RomawiPada masa itupun aku juga khawatir bahwa Muhammad akan berjaya sampai akhirnya perasaan itu hilang setelah Allah memasukkan aku ke dalam Islam Dan adalah Ibnu An Nazhur seorang Pembesar Iliya dan Heraclius adalah seorang uskup agama Nashrani dia menceritakan bahwa pada suatu hari ketika Heraclius mengunjungi Iliya dia sangat gelisah berkata sebagian komandan perangnya Sungguh kami mengingkari keadaanmu Selanjutnya kata Ibnu Nazhhur Heraclius adalah seorang ahli nujum yang selalu memperhatikan perjalanan bintangbintang Dia pernah menjawab pertanyaan para pendeta yang bertanya kepadanya Pada suatu malam ketika saya mengamati perjalanan bintangbintang saya melihat raja Khitan telah lahir siapakah di antara ummat ini yang di khitan Jawab para pendeta Yang berkhitan hanyalah orangorang Yahudi janganlah anda risau karena orangorang Yahudi itu Perintahkan saja keseluruh negeri dalam kerajaan anda supaya orangorang Yahudi di negeri tersebut di bunuh Ketika itu di hadapakan kepada Heraclius seorang utusan raja Bani Ghasssan untuk menceritakan perihal Rasulullah shallallahu alaihi wasallam setelah orang itu selesai bercerita lalu Heraclius memerintahkan agar dia diperiksa apakah dia berkhitan ataukah tidak Seusai di periksa ternyata memang dia berkhitam Lalu di beritahukan orang kepada Heraclius Heraclius bertanya kepada orang tersebut tentang orangorang Arab yang lainnya di khitankah mereka ataukah tidak Dia menjawab Orang Arab itu di khitan semuanya Heraclius berkata inilah raja ummat sesungguhnya dia telah terlahir Kemudian heraclisu berkirim surat kepada seorang sahabatnya di Roma yang ilmunya setarf dengan Heraclisu untuk menceritakan perihal kelahiran Nabi Muhammad shallallahu alaihi wasallam Sementara itu ia meneruskan perjalanannya ke negeri Himsha tetapi sebelum tiba di Himsha balasan surat dari sahabatnya itu telah tiba terlebih dahulu Sahabatnya itu menyetujui pendapat Heraclius bahwa Muhammad telah lahir dan bahwa beliau memang seorang Nabi Heraclius lalu mengundang para pembesar Roma supaya datang ke tempatnya di Himsha setelah semuanya hadir dalam majlisnya Heraclius memerintahkan supaya mengunci semua pintu Kemudian dia berkata Wahai bangsa rum maukah anda semua beroleh kemenangan dan kemajuan yang gilang gemilang sedangkan kerajaan tetap utuh di tangan kita Kalau mau akuilah Muhammad sebagai Nabi Mendengar ucapan itu mereka lari bagaikan keledai liar padahal semua pintu telah terkunci Melihat keadaan yang demikian Heraclius jadi putus harapan yang mereka akan beriman percaya kepada kenabian Muhammad Lalu di perintahkannya semuanya untuk kembali ke tempatnya masingmasing seraya berkata Sesungguhnya saya mengucapkan perkataan saya tadi hanyalah sekedar menguji keteguhan hati anda semua Kini saya telah melihat keteguhan itu
